"Subjects";"phase";"encodage";"catego";"img";"RT_raw";"RespKey_raw";"Resp_raw"
10;"testing";"New";"object";"harmonica";579.923889160156;"s";1
10;"testing";"New";"object";"machinecrire";651.622985839844;"s";1
10;"testing";"New";"object";"machinelaver";864.025146484375;"s";1
10;"testing";"New";"object";"maracas";600.898986816406;"s";1
10;"testing";"New";"object";"marteaupiqueur";561.0361328125;"s";1
10;"testing";"New";"object";"ventilateur";1210.88793945312;"s";1
10;"testing";"New";"object";"violon";1500;NA;-1
10;"testing";"New";"object";"carabine";646.389953613281;"s";1
10;"testing";"New";"object";"guitare";467.592956542969;"s";1
10;"testing";"New";"object";"scie";548.638122558594;"s";1
10;"testing";"New";"object";"sechecheveux";587.919921875;"s";1
11;"testing";"V";"animal";"aigle";1139.81701660156;"s";1
11;"testing";"V";"animal";"baleine";516.510009765625;"s";1
11;"testing";"V";"animal";"chameau";505.770935058594;"s";1
11;"testing";"V";"animal";"chien";568.086120605469;"s";1
11;"testing";"V";"animal";"cochon";619.776000976562;"s";1
11;"testing";"V";"animal";"elephant";403.805023193359;"s";1
11;"testing";"V";"animal";"poule";562.0009765625;"s";1
11;"testing";"VA";"animal";"abeille";616.390930175781;"s";1
11;"testing";"VA";"animal";"ane";853.076904296875;"s";1
11;"testing";"VA";"animal";"canari";469.203247070312;"s";1
11;"testing";"VA";"animal";"chouette";455.843933105469;"s";1
11;"testing";"VA";"animal";"cochondinde";487.73193359375;"s";1
11;"testing";"VA";"animal";"grenouille";436.469085693359;"s";1
11;"testing";"VA";"animal";"mouton";503.551971435547;"s";1
11;"testing";"VI";"animal";"canard";1132.57006835938;"s";1
11;"testing";"VI";"animal";"dauphin";430.940856933594;"s";1
11;"testing";"VI";"animal";"loup";552.885986328125;"s";1
11;"testing";"VI";"animal";"moustique";457.329986572266;"s";1
11;"testing";"VI";"animal";"pigeon";472.810028076172;"s";1
11;"testing";"VI";"animal";"pivert";464.442016601562;"s";1
11;"testing";"VI";"animal";"serpent";588.22705078125;"s";1
11;"testing";"New";"animal";"mouette";584.659118652344;"s";1
11;"testing";"New";"animal";"otarie";735.773071289062;"s";1
11;"testing";"New";"animal";"tigre";484.574066162109;"s";1
11;"testing";"New";"animal";"cerf";533.709045410156;"s";1
11;"testing";"New";"animal";"cheval";458.775054931641;"s";1
11;"testing";"New";"animal";"corbeau";335.182891845703;"s";1
11;"testing";"New";"animal";"hippopotame";459.712982177734;"s";1
11;"testing";"New";"animal";"mouche";386.953125;"s";1
11;"testing";"New";"animal";"ours";496.705993652344;"s";1
11;"testing";"New";"animal";"poussin";712.231140136719;"s";1
11;"testing";"New";"animal";"chat";492.104064941406;"s";1
11;"testing";"New";"animal";"coq";1265.79211425781;"s";1
11;"testing";"New";"animal";"grillon";427.691925048828;"s";1
11;"testing";"New";"animal";"lion";551.263122558594;"s";1
11;"testing";"New";"animal";"panda";395.805114746094;"s";1
11;"testing";"New";"animal";"perroquet";701.061950683594;"s";1
11;"testing";"New";"animal";"vache";598.224853515625;"s";1
11;"testing";"New";"animal";"chevre";585.696960449219;"s";1
11;"testing";"New";"animal";"chimpanze";588.01318359375;"s";1
11;"testing";"New";"animal";"crocodile";385.430084228516;"s";1
11;"testing";"New";"animal";"dinde";536.067016601562;"s";1
11;"testing";"V";"object";"agraffeuse";465.979095458984;"l";1
11;"testing";"V";"object";"ambulance";529.240112304688;"l";1
11;"testing";"V";"object";"batterie";581.909912109375;"l";1
11;"testing";"V";"object";"guitarelec";535.147888183594;"l";1
11;"testing";"V";"object";"marteau";500.436065673828;"l";1
11;"testing";"V";"object";"saxophone";588.544128417969;"l";1
11;"testing";"V";"object";"sifflet";456.625213623047;"l";1
11;"testing";"VA";"object";"canette";709.050170898438;"l";1
11;"testing";"VA";"object";"flute";404.855010986328;"l";1
11;"testing";"VA";"object";"gong";609.8330078125;"l";1
11;"testing";"VA";"object";"imprimante";726.545104980469;"l";1
11;"testing";"VA";"object";"moto";521.68701171875;"l";1
11;"testing";"VA";"object";"piano";507.479919433594;"l";1
11;"testing";"VA";"object";"tondeuse";859.846130371094;"l";1
11;"testing";"VI";"object";"aspirateur";419.370178222656;"l";1
11;"testing";"VI";"object";"ciseaux";415.638916015625;"l";1
11;"testing";"VI";"object";"cloche";655.572875976562;"l";1
11;"testing";"VI";"object";"cornemuse";470.872863769531;"l";1
11;"testing";"VI";"object";"harpe";507.107971191406;"l";1
11;"testing";"VI";"object";"helicoptere";463.049896240234;"l";1
11;"testing";"VI";"object";"telephone";422.183990478516;"l";1
11;"testing";"New";"object";"tronconneuse";466.284027099609;"l";1
11;"testing";"New";"object";"train";623.278137207031;"l";1
11;"testing";"New";"object";"triangle";495.919952392578;"l";1
11;"testing";"New";"object";"allumette";783.216003417969;"l";1
11;"testing";"New";"object";"balai";542.081848144531;"l";1
11;"testing";"New";"object";"perceuse";464.285125732422;"l";1
11;"testing";"New";"object";"police";510.994903564453;"l";1
11;"testing";"New";"object";"reveil";492.944000244141;"l";1
11;"testing";"New";"object";"trompette";491.641998291016;"l";1
11;"testing";"New";"object";"xylophone";488.537078857422;"l";1
11;"testing";"New";"object";"harmonica";443.471923828125;"l";1
11;"testing";"New";"object";"machinecrire";499.604949951172;"l";1
11;"testing";"New";"object";"machinelaver";556.4580078125;"l";1
11;"testing";"New";"object";"maracas";526.824951171875;"l";1
11;"testing";"New";"object";"marteaupiqueur";522.907043457031;"l";1
11;"testing";"New";"object";"ventilateur";629.502075195312;"l";1
11;"testing";"New";"object";"violon";600.711120605469;"l";1
11;"testing";"New";"object";"carabine";381.302825927734;"l";1
11;"testing";"New";"object";"guitare";563.349975585938;"l";1
11;"testing";"New";"object";"scie";632.404113769531;"l";1
11;"testing";"New";"object";"sechecheveux";531.245971679688;"l";1
12;"testing";"V";"animal";"canard";582.772033691406;"s";1
12;"testing";"V";"animal";"dauphin";624.543884277344;"s";1
12;"testing";"V";"animal";"loup";613.72802734375;"s";1
12;"testing";"V";"animal";"moustique";528.80810546875;"s";1
12;"testing";"V";"animal";"pigeon";-743.175964355469;"s";1
12;"testing";"V";"animal";"pivert";516.552185058594;"s";1
12;"testing";"V";"animal";"serpent";1500;NA;-1
12;"testing";"VA";"animal";"aigle";986.018188476562;"s";1
12;"testing";"VA";"animal";"baleine";579.498046875;"s";1
12;"testing";"VA";"animal";"chameau";624.606140136719;"s";1
12;"testing";"VA";"animal";"chien";542.150024414062;"s";1
12;"testing";"VA";"animal";"cochon";667.091857910156;"s";1
12;"testing";"VA";"animal";"elephant";700.422058105469;"s";1
12;"testing";"VA";"animal";"poule";549.47802734375;"s";1
12;"testing";"VI";"animal";"abeille";564.703918457031;"s";1
12;"testing";"VI";"animal";"ane";443.421112060547;"s";1
12;"testing";"VI";"animal";"canari";592.205078125;"s";1
12;"testing";"VI";"animal";"chouette";659.178039550781;"s";1
12;"testing";"VI";"animal";"cochondinde";1013.53192138672;"s";1
12;"testing";"VI";"animal";"grenouille";597.884155273438;"s";1
12;"testing";"VI";"animal";"mouton";714.31591796875;"s";1
12;"testing";"New";"animal";"mouette";525.223999023438;"s";1
12;"testing";"New";"animal";"otarie";590.386840820312;"s";1
12;"testing";"New";"animal";"tigre";441.861145019531;"s";1
12;"testing";"New";"animal";"cerf";612.60888671875;"s";1
12;"testing";"New";"animal";"cheval";523.512145996094;"s";1
12;"testing";"New";"animal";"corbeau";981.364013671875;"s";1
12;"testing";"New";"animal";"hippopotame";532.695068359375;"s";1
12;"testing";"New";"animal";"mouche";640.120971679688;"s";1
12;"testing";"New";"animal";"ours";726.361022949219;"s";1
12;"testing";"New";"animal";"poussin";574.539916992188;"s";1
12;"testing";"New";"animal";"chat";584.250915527344;"s";1
12;"testing";"New";"animal";"coq";484.524017333984;"s";1
12;"testing";"New";"animal";"grillon";549.974914550781;"s";1
12;"testing";"New";"animal";"lion";543.026000976562;"s";1
12;"testing";"New";"animal";"panda";675.972961425781;"s";1
12;"testing";"New";"animal";"perroquet";646.897094726562;"s";1
12;"testing";"New";"animal";"vache";642.070068359375;"s";1
12;"testing";"New";"animal";"chevre";794.061157226562;"s";1
12;"testing";"New";"animal";"chimpanze";861.152160644531;"s";1
12;"testing";"New";"animal";"crocodile";667.054870605469;"s";1
12;"testing";"New";"animal";"dinde";528.071166992188;"s";1
12;"testing";"V";"object";"aspirateur";578.606872558594;"l";1
12;"testing";"V";"object";"ciseaux";560.72900390625;"l";1
12;"testing";"V";"object";"cloche";569.892883300781;"l";1
12;"testing";"V";"object";"cornemuse";657.61181640625;"l";1
12;"testing";"V";"object";"harpe";549.696228027344;"l";1
12;"testing";"V";"object";"helicoptere";584.124084472656;"l";1
12;"testing";"V";"object";"telephone";536.278015136719;"l";1
12;"testing";"VA";"object";"agraffeuse";535.059936523438;"l";1
12;"testing";"VA";"object";"ambulance";472.226867675781;"l";1
12;"testing";"VA";"object";"batterie";563.447021484375;"l";1
